"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AT5G47330",3.60319058649824,1.36414182422621,22.0310753638787,2.41395469481244e-11,4.35404199747489e-08,16.4169621130044
"AT4G35720",3.57894851500373,1.70032392732888,16.7752931098865,6.4624341351976e-10,2.55639879471015e-07,13.3056805558339
"ATCG00660",3.56772192510608,1.9328553182263,12.2480980925592,2.62123278331058e-08,2.3983206538655e-06,9.61582527709368
"AT5G28630",-3.56550520454913,3.61399965414413,-10.9070906786831,9.89274140438604e-08,5.85821938492095e-06,8.2613711520061
"AT3G59940",3.55797082994853,4.30722575356117,6.87410872724136,1.41870227344348e-05,0.00022578890811425,3.12553073592772
"AT4G24570",-3.55638885276043,5.61655447580097,-4.17461510443121,0.00119420555597858,0.00736451932421774,-1.45748572785211
"AT3G16670",-3.51393348445687,4.02531415907139,-11.5492114016036,5.15330663250085e-08,3.65439560831319e-06,8.92799337910392
"AT4G37990",3.51095565046314,0.625666590133864,41.8264191830889,9.20940246652073e-15,3.02372311183275e-10,22.7197353391206
"AT5G10760",3.48708476299625,0.918669476873674,18.6656378083771,1.79450598896861e-10,1.40283369370967e-07,14.5411843126711
"AT3G47470",-3.48287046219943,11.0475046001582,-16.331069458249,8.90345894603359e-10,3.01368317087754e-07,12.9928176098793
"AT1G52230",-3.48068388636861,9.85075773355579,-20.7851413471237,4.89296394763272e-11,7.25577786467331e-08,15.7653942853345
